id,title,overview,genres_list,keywords_list,poster_path,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
496243,Parasite,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.","['Comedy', 'Thriller', 'Drama']","['dark comedy', 'private lessons', 'birthday party', 'con artist', 'working class', 'infiltration', 'psychological thriller', 'class differences', 'housekeeper', 'tutor', 'family', 'hidden room', 'unemployed', 'hiding in attic', 'domestic worker', 'wealthy family', 'south korea', 'caste violence', 'seoul, south korea']",/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,21.4447,8.498,19423,0.14541076,0.14297408,0.14128162,0.13897806,0.14169028,0.14226924,0.14739595,0.14541076123714447,0.14297407865524292,0.1412816196680069,0.13897806406021118,0.14169028401374817,0.14226923882961273,0.14739595353603363
299534,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.","['Adventure', 'Science Fiction', 'Action']","['superhero', 'time travel', 'space travel', 'time machine', 'based on comic', 'sequel', 'alien invasion', 'superhero team', 'marvel cinematic universe (mcu)', 'alternate timeline', 'father daughter relationship', 'sister sister relationship', 'awestruck', 'powerful', 'vibrant']",/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,20.4119,8.238,26670,0.14834699,0.14000505,0.14068805,0.13905217,0.14090574,0.14454119,0.14646083,0.14834698813636618,0.14000505000345334,0.14068804471659593,0.13905216546278945,0.140905735777233,0.14454118692068477,0.1464608289828773
581528,"The Gangster, the Cop, the Devil","After barely surviving a brutal attack by a sadistic serial killer, crime boss Jang Dong-su is left humiliated. Determined to catch the killer known as K, he forms an uneasy alliance with Jung Tae-seok, a relentless and incorruptible detective who often disrupts his illegal business. However, while Jang Dong-su wants K dead, Jung Tae-suk is determined to bring him to justice. With a deal in place—whoever finds K first will decide his fate—the hunt begins, blurring the lines between crime and law.","['Crime', 'Action', 'Thriller']","['police', 'gangster', 'based on true story', 'serial killer', 'gang', 'aggressive', 'tense']",/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,17.4735,7.862,1325,0.14627177,0.14230222,0.14197475,0.13703965,0.14154358,0.14406285,0.14680526,0.1462717565136101,0.14230220661746226,0.14197473871858488,0.13703963833811056,0.14154357364514034,0.1440628383122183,0.14680524785487367
521029,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",['Horror'],"['supernatural', 'babysitter', 'priest', 'doll', 'creepy doll', 'jump scare', 'possessed doll', 'supernatural power', 'the conjuring universe']",/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,17.0627,6.403,3655,0.14597453,0.14362988,0.14136238,0.13685817,0.14006564,0.14508437,0.14702503,0.1459745317697525,0.14362987875938416,0.14136238396167755,0.13685816526412964,0.14006564021110535,0.14508436620235443,0.14702503383159637
429617,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.","['Action', 'Adventure', 'Science Fiction']","['venice, italy', 'superhero', 'school trip', 'europe', 'based on comic', 'sequel', 'destruction', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'tower of london', 'hilarious']",/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,19.3266,7.403,16296,0.14584072,0.14206341,0.14091915,0.1399376,0.13929826,0.14436135,0.14757949,0.14584072368862402,0.14206341332386177,0.1409191531216846,0.13993759870343203,0.13929826436335635,0.14436135126237126,0.14757949553666994
501989,Ode to Joy,"Charlie suffers from a serious disease that causes acute narcolepsy whenever he is happy. Although he develops a variety of techniques to deny himself pleasure and deal with his sleep issues, they’re put to the test when he falls in love.","['Comedy', 'Drama', 'Romance']","['breast cancer', 'tough love', 'troubled relationship', 'librarian', 'neurology', 'catalepsy', 'brother brother relationship', 'love story']",/tpYPids0rVYTrtEjKPeXWZNwBk3.jpg,17.6534,6.2,124,0.14465538,0.14300211,0.14094174,0.13883574,0.14316796,0.142231,0.14716604,0.14465538098381103,0.14300211200124358,0.14094174328272768,0.13883574720727643,0.1431679619302738,0.1422310066888036,0.1471660479058637
384018,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.","['Action', 'Adventure', 'Comedy']","['london, england', 'biological weapon', 'secret organization', 'family clan', 'friends', 'spin off', 'family reunion', 'buddy comedy', 'aftercreditsstinger', 'duringcreditsstinger', 'mother son relationship', 'father daughter relationship', 'brother sister relationship', 'casual']",/qRyy2UmjC5ur9bDi3kpNNRCc5nc.jpg,16.31,6.846,7473,0.14593463,0.14194413,0.14112107,0.1396409,0.14070319,0.14280935,0.14784676,0.14593462428548,0.1419441231795531,0.14112107245443653,0.13964089543162442,0.14070318429614329,0.14280934419021987,0.14784675616254275
166428,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.","['Animation', 'Family', 'Adventure']","['based on novel or book', 'flying', 'affectation', 'villain', 'melancholy', 'vikings (norsemen)', 'sequel', 'overpopulation', 'dragon', 'love interest', ""based on children's book"", 'mourning', 'nostalgic', 'speculative', 'mysterious', 'thoughtful', 'somber', 'philosophical', 'reflective', 'complex', 'wonder', 'loving', 'playful', 'introspective', 'inspirational', 'grand', 'intimate', 'joyous', 'dramatic', 'suspenseful', 'reminiscent', 'sentimental', 'witty', 'intense', 'romantic', 'whimsical', 'admiring', 'adoring', 'ambiguous', 'amused', 'apologetic', 'appreciative', 'approving', 'awestruck', 'bold', 'celebratory', 'cheerful', 'comforting', 'compassionate', 'complicated', 'empathetic', 'enchant', 'enthusiastic', 'exuberant', 'gentle', 'hopeful', 'optimistic', 'powerful', 'sincere', 'sympathetic', 'vibrant']",/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,17.3138,7.7,6788,0.14645861,0.14265071,0.14140332,0.13655771,0.14185946,0.14474264,0.14632751,0.14645861743950622,0.14265071493315912,0.1414033237726982,0.13655771925558385,0.1418594632383941,0.14474264434319636,0.14632751701746213
458156,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.","['Action', 'Thriller', 'Crime']","['new york city', 'martial arts', 'bratva (russian mafia)', 'casablanca, morocco', 'secret society', 'morocco', 'secret organization', 'black humor', 'sahara desert', 'sequel', 'organized crime', 'one man army', 'consequences', 'professional assassin', 'desperate', 'baba yaga', 'dog man friendship']",/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,14.7309,7.444,11173,0.14813057,0.14255023,0.14098544,0.13893601,0.13951647,0.14241412,0.1474672,0.14813055925977714,0.14255022365375355,0.1409854378855778,0.13893600677239867,0.13951646657959524,0.14241411645349342,0.14746718939540435
571391,Chicuarotes,"Cagalera and Moloteco are two teenagers from San Gregorio Atlapulco who are desperate to get out and move up and away from oppressive circumstances. When they hear of an opportunity to buy a spot in the electrician’s union, which could transform their lives, they quickly devolve into the criminal, adult underworld of Mexico City in a bid to buy their freedom.","['Drama', 'Crime']","['coming of age', 'teenage boy', 'petty crimes', 'petty criminal', 'teenager', 'gay brother']",/vN43s4gcqANLuVn5ImuTyb673iz.jpg,12.2004,7.883,235,0.14449565,0.1431132,0.13970548,0.1414725,0.14052774,0.1423484,0.14833707,0.14449564681960206,0.14311319163104322,0.13970547498150243,0.14147249932669106,0.14052773593283488,0.14234838955556187,0.14833706175276454
512200,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.","['Adventure', 'Comedy', 'Fantasy']","['magic', 'animal attack', 'body-swap', 'adventurer', 'superhuman strength', 'duringcreditsstinger', 'kids', 'action hero', 'trapped in a game']",/4kh9dxAiClS2GMUpkRyzGwpNWWX.jpg,11.9639,6.889,8997,0.14593759,0.14301676,0.14049158,0.13858044,0.14069849,0.14363487,0.14764026,0.14593759396579256,0.14301675771201786,0.14049157709615795,0.13858044353992408,0.140698494623579,0.1436348727887105,0.1476402602738181
290859,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.","['Science Fiction', 'Action', 'Adventure', 'Thriller']","['helicopter', 'mexico city, mexico', 'artificial intelligence (a.i.)', 'cyborg', 'dystopia', 'time travel', 'sequel', 'plane crash']",/vqzNJRH4YyquRiWxCCOH0aXggHI.jpg,14.0247,6.416,5376,0.1468176,0.14031342,0.14186981,0.13887152,0.14018871,0.14286408,0.14907488,0.1468175925788642,0.14031341462860383,0.14186981108978672,0.13887151868832828,0.1401887068124308,0.1428640761544693,0.14907488004751682
420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.","['Adventure', 'Drama', 'Family', 'Animation']","['africa', 'lion', 'prince', 'redemption', 'musical', 'uncle', 'remake', 'grief', 'king', 'family', 'sidekick', 'live action and animation', 'father son relationship', 'live action remake']",/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,14.9641,7.1,10471,0.14632885,0.14321971,0.14200787,0.13774943,0.14156407,0.14361015,0.14551991,0.1463288515806198,0.1432197093963623,0.14200787246227264,0.13774943351745605,0.14156407117843628,0.1436101496219635,0.1455199122428894
330457,Frozen II,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.","['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['princess', 'magic', 'kingdom', 'winter', 'queen', 'castle', 'musical', 'sequel', 'dam', 'spirit', 'aftercreditsstinger', 'frozen', 'personification', 'thoughtful', 'mother daughter relationship', 'compassionate']",/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,11.5079,7.246,10004,0.1457506,0.1431096,0.14127974,0.13897845,0.14080712,0.14328834,0.14678612,0.14575059929118453,0.14310960684880028,0.1412797442269287,0.13897845356134253,0.14080712409030083,0.1432883462799839,0.14678612570145913
546554,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.","['Comedy', 'Crime', 'Mystery']","['immigrant', 'detective', 'massachusetts', 'investigation', 'big family', 'mansion', 'whodunit', 'family home', 'murder mystery', 'neo-noir', 'privilege']",/pThyQovXQrw2m0s9x82twj48Jq4.jpg,12.2985,7.842,13073,0.14656432,0.14381747,0.14092818,0.13776357,0.14008532,0.14419532,0.14664581,0.14656431972980502,0.14381746947765353,0.14092817902565005,0.13776357471942904,0.14008532464504245,0.14419531822204593,0.14664581418037417
474350,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.","['Horror', 'Thriller']","['based on novel or book', 'clown', 'carnival', 'sequel', 'remake', 'maine', 'creature', 'fear', 'lgbt', 'ancient evil', 'loss of a friend']",/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,12.4399,6.831,9046,0.14528975,0.14414015,0.14073156,0.1384751,0.13907067,0.14350751,0.14878522,0.1452897532370613,0.14414015841901773,0.1407315623978246,0.13847510929331508,0.13907067892166017,0.14350751470051748,0.14878522303060362
399579,Alita: Battle Angel,"When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.","['Action', 'Science Fiction', 'Adventure']","['martial arts', 'bounty hunter', 'dystopia', 'extreme sports', 'superhero', 'cyberpunk', 'based on manga', 'female cyborg', 'live action remake', 'floating city', 'straightforward']",/xRWht48C2V8XNfzvPehyClOvDni.jpg,13.5293,7.243,9563,0.14590827,0.14190066,0.14109102,0.13699412,0.14095573,0.14395672,0.14919339,0.1459082793511402,0.14190067129439154,0.1410910315296976,0.13699413570709248,0.140955743875123,0.14395673369974496,0.14919340454281013
480414,The Curse of La Llorona,"In 1970s Los Angeles, the legendary ghost La Llorona is stalking the night -- and the children. Ignoring the eerie warning of a troubled mother, a social worker and her own kids are drawn into a frightening supernatural realm. Their only hope of surviving La Llorona's deadly wrath is a disillusioned priest who practices mysticism to keep evil at bay.",['Horror'],"['mexico', '1970s', 'supernatural', 'priest', 'los angeles, california', 'folklore', 'supernatural horror', 'mexican folklore', 'horror']",/hETrPpoKs6BwoilK64YJ7Z5GcRT.jpg,12.5112,5.655,2531,0.14596482,0.1439282,0.14088638,0.1384978,0.13929869,0.14394316,0.14748107,0.14596479881229416,0.14392818284890857,0.14088636447353786,0.13849778312471114,0.13929867573992302,0.1439431436129637,0.14748105138766152
